koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname_q1_q16_tce,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,koi_depth_err1,koi_time0bk_err1,koi_insol_err1,koi_model_snr,koi_kepmag,koi_period_err2,koi_slogg_err2,koi_prad_err2,koi_prad_err1,ra,koi_duration,dec,koi_period,koi_depth,koi_srad,koi_srad_err2,koi_duration_err2,koi_steff_err1,koi_time0bk,koi_slogg_err1,koi_score,koi_period_err1,koi_insol_err2,koi_teq,koi_time0bk_err2,koi_steff_err2,koi_impact_err2,koi_steff,koi_duration_err1,koi_impact_err1,koi_tce_plnt_num,koi_insol,koi_depth_err2,koi_impact,koi_prad,koi_slogg,koi_srad_err1
1,0,0,0,1.0,0.0,0.0,12.7,0.0203,40.68,6.9,13.158,-0.00108,-0.227,-0.36,0.58,295.5806,9.686,44.568977,43.169798,121.0,1.292,-0.314,-0.853,195.0,159.086,0.241,0.0,0.00108,-16.68,615.0,-0.0203,-181.0,-0.4689,5929.0,0.853,0.0289,1.0,33.77,-12.7,0.5639,1.47,4.176,0.506
0,1,0,0,0.0,0.0,1.0,40.2,0.000316,64.4,263.5,14.877,-8.38e-06,-0.192,-2.74,5.48,292.78235,3.4256,47.800629,20.92735802,8090.0,1.109,-0.175,-0.0245,171.0,139.325791,0.112,0.0,8.38e-06,-26.58,735.0,-0.000316,-214.0,-0.045,6126.0,0.0245,0.173,1.0,69.08,-40.2,0.991,17.36,4.358,0.35
0,0,0,0,0.0,0.0,1.0,20.5,0.00505,24.4,19.2,14.909,-5.93e-05,-0.068,-0.08,0.16,292.42758,3.252,37.320808,10.27380957,353.0,0.899,-0.045,-0.141,69.0,134.65748,0.023,1.0,5.93e-05,-14.49,799.0,-0.00505,-87.0,-0.125,5806.0,0.141,0.334,1.0,96.27,-20.5,0.125,1.68,4.528,0.084
1,0,0,0,1.0,0.0,0.0,80.4,0.0305,3.5,14.0,12.356,-0.0209,-0.029,-11.0,1.07,298.19696,9.62,41.650452,438.98396,745.0,11.706,-3.95,-1.3,56.0,487.8174,0.03,0.0,0.0209,-19.19,599.0,-0.0305,-214.0,-0.3273,5053.0,1.3,0.4179,1.0,30.43,-80.4,0.546,32.58,2.77,0.385
0,0,0,0,0.0,0.0,1.0,27.6,0.0107,52.81,11.6,15.802,-0.000161,-0.204,-0.13,0.43,291.50708,4.066,42.429878,14.0545718,274.0,0.88,-0.081,-0.229,161.0,133.0972,0.036,1.0,0.000161,-17.23,711.0,-0.0107,-202.0,-0.121,5783.0,0.229,0.327,1.0,60.49,-27.6,0.121,1.45,4.539,0.26
0,0,0,0,0.0,0.0,1.0,17.1,0.00748,76.46,14.0,15.619,-0.000107,-0.2,-0.13,0.36,288.11606,5.617,42.440418,10.3108232,204.0,0.893,-0.086,-0.222,152.0,141.5114,0.05,1.0,0.000107,-24.86,786.0,-0.00748,-169.0,-0.129,5708.0,0.222,0.321,1.0,90.1,-17.1,0.129,1.27,4.521,0.259
0,0,0,0,0.0,0.0,1.0,41.1,0.0248,0.77,15.3,15.023,-0.0124,-0.188,-0.21,0.6,295.22299,16.745,43.590439,338.00692,544.0,0.898,-0.087,-0.675,153.0,262.4,0.062,0.578,0.0124,-0.25,249.0,-0.0248,-170.0,-0.184,5741.0,0.675,0.246,1.0,0.91,-41.1,0.184,2.09,4.502,0.26
0,0,0,0,0.0,0.0,1.0,6.1,0.00468,1820.04,11.7,13.818,-6.68e-06,-0.19,-0.15,0.21,298.08716,1.502,42.164349,1.19260017,58.0,1.013,-0.193,-0.124,169.0,132.66994,0.171,0.97,6.68e-06,-870.63,1726.0,-0.00468,-152.0,-0.015,5600.0,0.124,0.438,1.0,2107.84,-6.1,0.015,0.77,4.349,0.29
1,0,0,0,1.0,0.0,0.0,124.0,0.00784,21.42,7.7,13.318,-0.00412,-0.027,-15.0,1.92,297.29742,2.904,45.881748,171.69799,878.0,13.679,-5.165,-0.344,60.0,221.34517,0.031,0.0,0.00412,-94.68,878.0,-0.00784,-208.0,-0.2265,5033.0,0.344,0.2233,1.0,140.73,-124.0,0.2266,39.78,2.645,0.66
0,0,0,0,0.0,0.0,1.0,72.5,0.00606,208.06,8.6,13.007,-1.5e-05,-0.102,-0.09,0.26,298.86658,1.614,46.502239,1.93155546,505.0,0.858,-0.034,-0.217,73.0,131.76708,0.018,1.0,1.5e-05,-85.99,1290.0,-0.00606,-81.0,-0.635,5461.0,0.217,0.113,1.0,655.43,-72.5,0.861,2.25,4.552,0.101
0,0,1,0,0.0,0.0,1.0,11.3,0.00708,1739.51,14.2,15.083,-1.61e-05,-0.218,-0.15,0.46,297.40906,2.381,39.490292,1.96433113,139.0,1.121,-0.129,-0.167,174.0,131.65195,0.073,0.0,1.61e-05,-577.4,1638.0,-0.00708,-261.0,-0.16,6306.0,0.167,0.309,1.0,1704.63,-11.3,0.16,1.33,4.405,0.388
0,0,0,0,0.0,1.0,0.0,143.0,0.00683,339.08,11.5,16.303,-5.18e-05,-0.594,-8.47,87.0,294.58066,2.077,46.610592,6.80899076,1190.0,0.854,-0.081,-0.294,208.0,132.19078,0.083,0.0,5.18e-05,-26.08,795.0,-0.00683,-152.0,-1.392,4992.0,0.294,0.0404,1.0,94.48,-143.0,1.9253,89.29,4.483,0.832
0,0,0,0,0.0,0.0,1.0,12.7,0.00172,87.35,45.8,14.532,-1.4e-05,-0.11,-0.3,0.42,283.36841,3.5032,41.821861,6.38899658,543.0,1.054,-0.11,-0.0478,111.0,175.4761,0.099,1.0,1.4e-05,-54.46,970.0,-0.00172,-111.0,-0.628,5527.0,0.0478,0.006,2.0,209.17,-12.7,0.876,2.89,4.376,0.152
0,0,0,0,0.0,0.0,1.0,8.8,0.00206,419.94,27.9,14.674,-5.01e-06,-0.103,-0.19,0.24,281.27972,1.9743,44.315529,2.06190864,214.0,1.089,-0.128,-0.0617,76.0,133.19888,0.126,0.999,5.01e-06,-288.72,1463.0,-0.00206,-84.0,-0.323,5622.0,0.0617,0.391,2.0,1082.28,-8.8,0.537,1.63,4.346,0.16
0,0,0,0,1.0,0.0,0.0,166.0,0.0794,4.94,11.8,14.81,-0.142,-0.386,-0.35,2.21,289.5257,14.69,41.500488,282.0309,782.0,1.137,-0.123,-1.9,153.0,162.5448,0.053,0.0,0.142,-0.75,315.0,-0.0794,-247.0,-0.3314,6343.0,1.9,0.1452,1.0,2.32,-166.0,0.3315,3.22,4.411,0.781
1,0,0,0,0.0,0.0,1.0,27.4,0.0584,0.5,11.5,13.892,-0.039,-0.2,-0.16,0.44,289.52121,20.05,51.57468,655.25732,268.0,0.941,-0.091,-1.7,154.0,185.9927,0.05,0.0,0.039,-0.18,226.0,-0.0584,-192.0,-0.141,6420.0,1.7,0.316,1.0,0.62,-27.4,0.141,1.56,4.492,0.272
0,0,0,0,0.0,0.0,1.0,68.1,0.012,2.01,13.7,15.99,-0.00275,-0.176,-0.23,0.69,286.4527,8.75,42.657879,142.545,905.0,0.846,-0.078,-0.426,169.0,202.88,0.044,0.985,0.00275,-0.65,318.0,-0.012,-169.0,-0.015,5642.0,0.426,0.451,3.0,2.42,-68.1,0.015,2.52,4.542,0.233
1,0,0,0,1.0,0.0,0.0,16.1,0.00988,21.35,6.3,12.157,-0.000385,-0.268,-0.07,0.29,292.94348,1.22,40.117939,34.4886903,59.9,0.886,-0.089,-0.322,151.0,137.00685,0.062,0.0,0.000385,-4.74,524.0,-0.00988,-134.0,-0.4832,5629.0,0.322,0.0531,1.0,17.87,-16.1,0.5544,0.71,4.487,0.359
0,0,0,0,0.0,0.0,1.0,2.1,0.00208,2864.21,28.9,12.953,-1.62e-06,-0.152,-0.19,0.17,294.97882,1.6197,46.00565,0.693842661,49.3,1.196,-0.279,-0.064,81.0,132.18157,0.228,0.997,1.62e-06,-2295.8,2161.0,-0.00208,-73.0,-0.195,5457.0,0.064,0.269,1.0,5182.78,-2.1,0.195,0.83,4.239,0.251
1,0,0,0,0.0,0.0,1.0,102.0,0.02,0.31,14.1,15.27,-0.0139,-0.128,-0.18,0.52,294.74246,11.059,38.301811,383.43595,1230.0,0.729,-0.053,-0.743,166.0,483.2484,0.032,0.0,0.0139,-0.12,214.0,-0.02,-166.0,-0.025,5576.0,0.743,0.434,1.0,0.5,-102.0,0.025,2.53,4.615,0.147
0,0,0,0,0.0,0.0,1.0,17.3,0.000883,31.16,86.2,15.258,-7.03e-06,-0.088,-0.1,0.28,293.0614,2.9785,43.58136,6.308201629,1330.0,0.837,-0.03,-0.0323,103.0,174.047661,0.016,1.0,7.03e-06,-15.12,819.0,-0.000883,-103.0,-0.03,5191.0,0.0323,0.383,2.0,106.44,-17.3,0.03,2.96,4.564,0.078
1,0,0,0,0.0,0.0,1.0,320.0,0.000164,32116.38,444.7,14.441,-1.9e-07,-0.108,-119.0,79.6,294.3616,2.40749,50.30526,1.036592635,125000.0,8.747,-2.256,-0.00794,58.0,132.089146,0.162,0.0,1.9e-07,-35125.08,4194.0,-0.000164,-72.0,-0.093,4884.0,0.00794,0.127,1.0,73013.77,-320.0,0.898,463.05,2.737,1.504
0,1,1,0,0.0,0.0,1.0,19.9,0.00155,169644.02,36.1,13.094,-1.66e-06,-0.178,-179.0,96.6,297.70847,1.9618,40.30759,0.938074536,576.0,17.032,-7.324,-0.0863,117.0,132.26984,0.331,0.0,1.66e-06,-177874.17,5718.0,-0.00155,-117.0,-0.108,4697.0,0.0863,3.516,2.0,251840.36,-19.9,1.196,417.01,2.204,3.944
0,0,0,0,0.0,0.0,1.0,17.0,0.00176,378.55,36.4,15.399,-8.96e-06,-0.18,-0.34,0.8,290.26328,2.5833,44.55645,4.093578461,539.0,0.999,-0.12,-0.063,162.0,171.00954,0.06,1.0,8.96e-06,-152.43,1182.0,-0.00176,-217.0,-0.667,6077.0,0.063,0.004,1.0,461.07,-17.0,0.93,2.85,4.471,0.28
1,0,0,0,0.0,0.0,1.0,92.8,0.0483,0.39,6.9,14.122,-0.0229,-0.138,-0.21,0.3,283.92191,5.12,43.37075,341.01495,386.0,0.896,-0.113,-4.0,159.0,448.7233,0.112,0.146,0.0229,-0.22,234.0,-0.0483,-143.0,-0.087,5327.0,4.0,0.385,1.0,0.71,-92.8,0.087,1.72,4.456,0.155
1,0,0,0,1.0,0.0,0.0,18.8,0.0268,1.38,12.3,13.262,-0.0236,-0.274,-0.16,0.57,283.8996,17.72,45.724232,386.62189,193.0,1.033,-0.115,-1.1,144.0,319.129,0.073,0.0,0.0236,-0.36,267.0,-0.0268,-176.0,-0.1615,6085.0,1.1,0.2909,1.0,1.21,-18.8,0.1616,1.44,4.412,0.411
0,1,0,0,0.0,0.0,1.0,93.2,0.00015,4761.46,368.9,15.581,-1.32e-07,-0.196,-2.09,4.88,289.07651,1.78462,39.570438,0.766298172,19400.0,0.996,-0.133,-0.00732,176.0,131.687569,0.084,0.0,1.32e-07,-1800.15,2163.0,-0.00015,-220.0,-0.006,6267.0,0.00732,0.02,1.0,5154.54,-93.2,0.813,15.64,4.431,0.311
0,0,0,0,0.0,0.0,1.0,7.4,0.00104,99.07,52.1,14.137,-2.76e-06,-0.052,-0.08,0.09,288.58405,1.8073,44.733799,2.019997006,333.0,0.787,-0.039,-0.0369,101.0,170.07102,0.032,1.0,2.76e-06,-72.72,1166.0,-0.00104,-101.0,-0.422,5103.0,0.0369,0.069,1.0,437.85,-7.4,0.502,1.46,4.562,0.051
0,1,0,0,0.0,0.0,1.0,1620.0,0.00038,2053.88,445.7,16.144,-1.68e-06,-0.226,-176.0,94.6,287.98795,4.0639,38.89175,4.664186517,555000.0,3.579,-2.254,-0.0102,193.0,133.670668,0.904,0.0,1.68e-06,-1670.82,1683.0,-0.00038,-176.0,-0.015,5062.0,0.0102,0.013,1.0,1896.44,-1620.0,0.29,278.81,3.515,1.214
0,0,0,0,1.0,0.0,0.0,51.6,0.0142,9.6,8.2,12.534,-0.00495,-0.247,-0.56,0.96,293.01486,3.218,45.577831,192.138741,151.0,1.569,-0.457,-0.843,157.0,269.2098,0.254,0.0,0.00495,-3.6,407.0,-0.0142,-184.0,-0.0498,6065.0,0.843,0.6318,1.0,6.48,-51.6,0.0503,1.93,4.098,0.779
0,1,1,1,0.0,0.0,1.0,4.6,0.00327,11752.86,20.3,12.31,-3.86e-06,-0.098,-0.86,0.37,299.62952,2.052,47.479809,0.934924739,73.8,2.628,-0.985,-0.119,176.0,132.17846,0.312,0.0,3.86e-06,-15294.58,3156.0,-0.00327,-176.0,-0.309,6477.0,0.119,0.173,1.0,23533.0,-4.6,0.309,2.29,3.781,0.422
0,0,0,0,0.0,0.0,1.0,25.3,0.00284,35.21,34.3,15.401,-8.06e-05,-0.196,-0.22,0.71,297.48257,5.144,40.680779,19.17893976,753.0,0.881,-0.081,-0.105,173.0,139.74552,0.035,1.0,8.06e-05,-10.7,640.0,-0.00284,-173.0,-0.004,5767.0,0.105,0.43,1.0,39.65,-25.3,0.004,2.4,4.538,0.26
0,0,0,0,0.0,0.0,1.0,3.2,0.00311,2057.88,14.6,13.387,-3.34e-06,-0.117,-0.14,0.13,282.21292,1.257,46.717819,0.900375925,41.4,1.28,-0.217,-0.102,101.0,133.11787,0.143,1.0,3.34e-06,-1599.65,2078.0,-0.00311,-113.0,-0.093,5676.0,0.102,0.372,2.0,4399.18,-3.2,0.093,0.82,4.247,0.217
0,1,0,0,0.0,0.0,1.0,22.1,0.000127,67.07,1282.3,13.204,-7.56e-06,-0.097,-13.1,7.04,288.54199,7.58264,43.255421,44.25817308,20500.0,2.326,-0.813,-0.00849,162.0,188.495537,0.292,0.0,7.56e-06,-74.8,845.0,-0.000127,-179.0,-0.001,6544.0,0.00849,0.001,1.0,120.38,-22.1,0.815,37.38,3.839,0.438
0,1,1,1,0.0,0.0,1.0,6.4,0.0119,127.3,18.2,14.395,-3.76e-05,-0.096,-0.06,0.12,298.57779,4.39,40.681438,2.99194823,99.6,0.727,-0.052,-0.333,158.0,134.1641,0.03,0.0,3.76e-05,-57.97,1019.0,-0.0119,-142.0,-0.48,5269.0,0.333,0.21,1.0,255.16,-6.4,0.71,0.78,4.62,0.112
0,0,1,0,0.0,0.0,1.0,53.5,0.0047,541.4,24.6,13.375,-0.000201,-0.03,-20.7,3.88,294.86819,4.402,48.649578,35.8726918,916.0,15.369,-5.094,-0.515,184.0,131.5668,0.03,0.0,0.000201,-1187.68,1670.0,-0.0047,-299.0,-0.584,5254.0,0.515,0.068,1.0,1837.31,-53.5,0.963,62.51,2.494,0.955
1,0,1,1,0.0,0.0,1.0,24.1,0.0479,34.48,23.6,15.639,-0.000499,-0.145,-0.12,0.28,297.54706,17.67,40.615742,12.4232158,262.0,0.809,-0.075,-3.9,164.0,141.7294,0.034,0.0,0.000499,-14.5,685.0,-0.0479,-180.0,-0.245,5497.0,3.9,1.089,1.0,51.91,-24.1,0.245,1.3,4.577,0.175
0,0,0,0,0.0,0.0,1.0,6.8,0.00518,72.29,19.2,13.799,-5.39e-05,-0.116,-0.14,0.2,291.60675,3.455,42.035919,9.30991834,115.0,1.101,-0.126,-0.133,104.0,136.39785,0.105,1.0,5.39e-05,-45.47,913.0,-0.00518,-116.0,-0.458,5806.0,0.133,0.019,1.0,164.38,-6.8,0.551,1.21,4.353,0.174
0,1,0,0,0.0,0.0,1.0,119.0,0.000582,1551.84,261.3,12.897,-1.83e-06,-0.182,-2.52,5.89,296.87762,6.1614,43.941631,2.586878667,25500.0,1.172,-0.149,-0.0586,165.0,133.817008,0.084,0.0,1.83e-06,-616.21,1666.0,-0.000582,-235.0,-0.022,6812.0,0.0586,0.013,1.0,1823.52,-119.0,0.651,19.84,4.343,0.348
1,1,0,0,1.0,0.0,0.0,4.5,0.0102,0.0,9.2,14.446,-0.000131,-0.112,-0.12,0.12,301.01672,2.75,44.233841,0.9570701,116.0,1.0,-0.066,-1.1,169.0,131.7767386,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,0,0,0,0.0,0.0,1.0,212.0,0.00134,50.97,236.8,16.182,-1.49e-06,-0.028,-2.08,1.69,290.51895,1.0423,45.235371,0.604358764,38700.0,0.427,-0.038,-0.0116,50.0,131.68577,0.042,0.955,1.49e-06,-52.27,997.0,-0.00134,-57.0,-0.153,3569.0,0.0116,5.68,1.0,235.63,-212.0,1.197,23.28,4.82,0.031
0,1,0,0,0.0,0.0,1.0,1310.0,0.00771,10934.21,174.5,14.838,-4.94e-06,-0.232,-7.08,21.3,292.53986,4.9939,41.21159,0.790046373,149000.0,1.342,-0.167,-0.0794,189.0,132.1225,0.058,0.0,4.94e-06,-3490.55,2541.0,-0.00771,-283.0,-0.056,6785.0,0.0794,1.176,1.0,9873.85,-1310.0,0.65,56.93,4.321,0.502
0,0,0,0,0.0,0.0,1.0,11.4,0.00505,421.7,10.0,14.185,-1.02e-05,-0.152,-0.07,0.14,290.88486,1.087,39.115921,1.8679943,73.4,0.815,-0.075,-0.169,147.0,133.22986,0.038,1.0,1.02e-05,-171.57,1291.0,-0.00505,-147.0,-0.173,5487.0,0.169,0.294,1.0,658.77,-11.4,0.173,0.7,4.568,0.175
0,0,0,0,0.0,0.0,1.0,9.8,0.0037,2.52,33.9,12.9,-0.000485,-0.103,-0.28,0.32,294.27728,7.426,46.675282,105.0145774,296.0,1.042,-0.129,-0.317,105.0,228.94455,0.115,0.855,0.000485,-1.88,406.0,-0.0037,-117.0,-0.675,5868.0,0.317,0.046,1.0,6.44,-9.8,0.954,2.29,4.363,0.144
0,0,0,0,0.0,0.0,1.0,34.0,0.00258,3.72,40.8,15.596,-0.000129,-0.083,-0.25,0.36,286.41,4.42,42.681549,36.7704935,1350.0,0.755,-0.065,-0.105,153.0,164.29112,0.033,1.0,0.000129,-2.23,437.0,-0.00258,-153.0,-0.319,5142.0,0.105,0.368,1.0,8.6,-34.0,0.545,2.83,4.602,0.097
0,0,0,0,0.0,0.0,1.0,6.7,0.00646,3.08,11.9,11.492,-0.000165,-0.049,-0.03,0.05,281.48273,2.271,47.208031,22.4098677,69.8,0.741,-0.03,-0.203,98.0,147.38366,0.017,1.0,0.000165,-2.04,489.0,-0.00646,-98.0,-0.611,4900.0,0.203,0.077,6.0,13.55,-6.7,0.869,0.73,4.602,0.048
0,1,1,1,0.0,0.0,1.0,15.8,0.00181,250.44,78.3,15.875,-4.37e-06,-0.112,-1.97,3.96,285.89816,5.2094,39.672218,2.189090653,1030.0,0.777,-0.066,-0.086,159.0,132.08535,0.037,0.0,4.37e-06,-119.84,1185.0,-0.00181,-159.0,-0.058,5401.0,0.086,1.492,1.0,466.32,-15.8,1.238,23.25,4.593,0.132
0,1,0,0,0.0,0.0,1.0,482.0,0.00162,1905.55,422.1,14.045,-3.54e-06,-0.18,-21.5,26.3,284.06732,4.5776,46.809582,2.856085147,174000.0,1.526,-0.371,-0.0116,187.0,133.39298,0.162,0.0,3.54e-06,-1106.98,1739.0,-0.00162,-258.0,-0.022,6604.0,0.0116,0.025,1.0,2164.0,-482.0,0.841,88.52,4.178,0.453
0,0,0,0,0.0,0.0,1.0,7.8,0.015,144.15,7.3,14.02,-0.000113,-0.123,-0.08,0.14,289.50067,2.706,51.68573,6.0799457,55.1,1.168,-0.109,-0.655,77.0,136.444,0.076,0.813,0.000113,-77.43,1101.0,-0.015,-83.0,-0.097,6008.0,0.655,0.354,2.0,348.11,-7.8,0.097,0.86,4.35,0.186
0,0,0,0,0.0,0.0,1.0,28.8,0.00214,143.2,11.8,12.493,-4.29e-05,-0.175,-0.49,0.66,282.29132,0.633,42.545509,15.18575582,257.0,1.339,-0.287,-0.101,150.0,144.63985,0.214,0.929,4.29e-05,-77.23,922.0,-0.00214,-188.0,-0.352,6311.0,0.101,0.225,1.0,170.46,-28.8,0.474,2.26,4.207,0.394
0,1,0,0,0.0,1.0,0.0,3.0,0.00815,10254.02,11.7,12.939,-5.8e-06,-0.109,-0.08,0.23,295.88843,2.851,39.027901,0.634131057,27.1,1.109,-0.152,-0.241,163.0,131.78951,0.109,0.0,5.8e-06,-3119.3,2488.0,-0.00815,-201.0,-0.0891,6428.0,0.241,0.3761,1.0,9062.53,-3.0,0.0891,0.58,4.345,0.431
0,0,0,0,0.0,0.0,1.0,55.5,0.00999,0.9,12.6,15.903,-0.000433,-0.031,-0.13,0.1,285.84387,3.305,46.015911,36.7662364,580.0,0.54,-0.054,-0.329,117.0,157.14332,0.063,0.993,0.000433,-0.88,336.0,-0.00999,-143.0,-0.164,4342.0,0.329,0.287,1.0,3.02,-55.5,0.164,1.28,4.699,0.044
0,1,1,0,0.0,0.0,1.0,67.1,0.000924,22.74,78.7,15.582,-4.38e-05,-0.208,-3.74,11.2,284.99738,2.917,44.410198,31.82814583,4460.0,0.92,-0.096,-0.0467,186.0,366.704854,0.052,0.0,4.38e-05,-7.28,564.0,-0.000924,-206.0,-0.006,5908.0,0.0467,67.88,1.0,23.97,-67.1,1.276,35.8,4.507,0.287
0,0,0,0,0.0,0.0,1.0,25.2,0.000884,3723.5,124.6,13.672,-7.8e-06,-0.219,-29.4,15.8,286.55112,4.5711,42.234798,7.155547398,2570.0,8.052,-4.84,-0.0695,98.0,133.998101,0.511,1.0,7.8e-06,-3578.5,2049.0,-0.000884,-148.0,-0.011,4992.0,0.0695,0.009,1.0,4166.27,-25.2,0.883,48.93,2.947,2.606
0,0,0,0,0.0,0.0,1.0,4.5,0.0102,0.0,9.2,14.814,-0.000131,-0.112,-0.12,0.12,281.11948,2.41,42.9944,4.4040248,116.0,1.0,-0.066,-1.1,169.0,134.00341,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,0,0,0,0.0,0.0,1.0,21.8,0.00495,169.91,18.2,14.534,-9.82e-05,-0.3,-2.29,2.08,288.59711,3.174,41.03643,16.7525077,338.0,1.802,-1.131,-0.149,129.0,131.59834,0.7,1.0,9.82e-05,-85.31,801.0,-0.00495,-129.0,-0.513,4807.0,0.149,0.157,1.0,97.43,-21.8,0.763,3.65,3.906,1.029
1,0,0,0,0.0,0.0,1.0,2.6,0.00506,2513.35,225.1,11.98,-8.88e-05,-0.124,-45.3,24.4,300.01501,46.356,40.52702,14.15849823,347.0,3.746,-1.884,-0.498,240.0,134.0065,0.496,0.0,8.88e-05,-2503.94,1910.0,-0.00506,-411.0,-0.925,8753.0,0.498,1.159,1.0,3145.0,-2.6,1.204,90.09,3.668,1.014
0,1,1,1,0.0,0.0,1.0,3.9,0.00294,1409.05,34.0,13.974,-2.55e-06,-0.144,-0.07,0.18,284.37183,2.967,40.712971,0.755109106,106.0,0.815,-0.063,-0.106,164.0,132.56239,0.036,0.0,2.55e-06,-504.58,1733.0,-0.00294,-147.0,-0.44,5452.0,0.106,0.04,1.0,2130.82,-3.9,0.47,0.85,4.572,0.175
0,1,0,0,0.0,0.0,1.0,216.0,0.0017,554.9,131.0,16.803,-7.06e-06,-0.18,-5.57,5.56,296.35413,3.4636,48.863621,4.639602084,25100.0,1.194,-0.333,-0.0579,200.0,135.09909,0.27,0.022,7.06e-06,-351.05,1285.0,-0.0017,-200.0,-0.055,6078.0,0.0579,0.032,1.0,643.95,-216.0,0.634,19.96,4.223,0.333
0,0,1,1,0.0,0.0,1.0,17.6,0.0076,39.6,8.9,11.413,-0.000187,-0.105,-0.39,0.28,281.27295,3.912,47.774399,20.7191626,184.0,1.366,-0.289,-0.206,105.0,143.30626,0.195,0.0,0.000187,-38.9,790.0,-0.0076,-105.0,-0.016,5837.0,0.206,0.442,1.0,92.2,-17.6,0.016,1.85,4.143,0.21
0,0,0,0,0.0,0.0,1.0,38.4,0.0343,216.59,13.4,14.496,-0.000359,-0.203,-0.36,0.83,283.06863,2.951,48.802078,9.8788502,455.0,1.148,-0.155,-0.211,159.0,134.3829,0.087,1.0,0.000359,-86.23,1003.0,-0.0343,-250.0,-0.5,6477.0,0.211,0.238,1.0,238.98,-38.4,0.732,2.64,4.361,0.362
1,0,0,0,1.0,0.0,0.0,28.6,0.0253,1.02,9.7,14.161,-0.0145,-0.248,-0.19,0.54,289.88107,12.999,41.069221,357.77096,216.0,0.981,-0.134,-0.828,159.0,309.1578,0.121,0.0,0.0145,-0.29,249.0,-0.0253,-134.0,-0.1056,5523.0,0.828,0.356,1.0,0.9,-28.6,0.1056,1.42,4.395,0.372
0,1,0,0,0.0,0.0,1.0,6.3,0.000762,3876.23,57.2,14.672,-4.41e-07,-0.175,-0.17,0.39,293.97278,1.2496,50.645142,0.495434094,288.0,0.936,-0.101,-0.0279,166.0,133.458716,0.062,0.0,4.41e-07,-1460.79,2151.0,-0.000762,-150.0,-0.009,5529.0,0.0279,0.42,1.0,5088.43,-6.3,0.009,1.57,4.471,0.235
0,1,0,0,0.0,0.0,1.0,4.5,0.0102,0.0,9.2,14.201,-0.000131,-0.112,-0.12,0.12,298.03253,9.3,42.20034,2.9788702,116.0,1.0,-0.066,-1.1,169.0,133.5035183,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,0,0,0,0.0,0.0,1.0,8.4,0.00651,2.41,13.6,11.759,-0.000179,-0.021,-0.04,0.03,294.99023,3.172,39.346378,20.6654374,100.0,0.676,-0.037,-0.21,96.0,132.01229,0.042,1.0,0.000179,-2.34,487.0,-0.00651,-96.0,-0.05,4830.0,0.21,0.417,1.0,13.35,-8.4,0.05,0.66,4.605,0.03
0,0,1,0,0.0,0.0,1.0,6.3,0.00944,2152.51,10.5,12.754,-4.76e-05,-0.057,-0.95,0.29,298.23053,2.738,48.794109,4.17363793,49.7,3.41,-1.282,-0.329,180.0,134.20036,0.323,0.0,4.76e-05,-3613.23,2197.0,-0.00944,-200.0,-0.394,6619.0,0.329,0.352,1.0,5511.8,-6.3,0.597,2.52,3.595,0.401
0,1,0,0,0.0,0.0,1.0,52.6,7.78e-05,33054.24,1413.9,14.42,-1.05e-06,-0.21,-37.1,37.1,291.63495,3.35773,41.76569,1.815632406,61600.0,2.408,-0.821,-0.00347,284.0,131.9113803,0.21,0.0,1.05e-06,-20746.31,3429.0,-7.78e-05,-426.0,-0.059,9954.0,0.00347,0.107,1.0,32652.55,-52.6,1.04,108.78,4.07,0.821
0,0,0,0,0.0,0.0,1.0,9.6,0.00975,7.48,29.0,13.038,-0.00187,-0.105,-0.93,0.57,292.04462,18.503,37.37624,140.10765,267.0,2.097,-0.569,-0.333,112.0,216.21749,0.195,0.991,0.00187,-8.25,511.0,-0.00975,-125.0,-0.019,6207.0,0.333,0.367,2.0,16.17,-9.6,0.019,3.42,3.963,0.35
0,0,0,0,0.0,0.0,1.0,162.0,0.00623,66.53,11.8,15.574,-0.000832,-0.21,-0.51,1.2,294.42126,1.643,39.628471,17.8075656,1510.0,0.981,-0.128,-0.15,197.0,146.88323,0.07,1.0,0.000832,-25.4,742.0,-0.00623,-241.0,-0.473,6194.0,0.15,0.001,1.0,71.56,-162.0,0.474,3.92,4.45,0.299
0,1,0,0,0.0,0.0,1.0,11.6,4.16e-05,15423.5,954.2,12.923,-5.8e-08,-0.103,-96.8,25.8,285.30206,1.57912,49.263451,1.083736642,8930.0,5.618,-2.287,-0.00264,156.0,134.1369208,0.287,0.0,5.8e-08,-29479.9,3641.0,-4.16e-05,-267.0,-0.07,5591.0,0.00264,0.094,1.0,41465.78,-11.6,1.265,237.84,3.227,0.61
